TransactionID,id_01,id_02,DeviceType,DeviceInfo
3000471,-0.43548233256507274,47083.21027153024,desktop,MacOS
3000472,-51.98164847381121,94376.38911965162,desktop,MacOS
3000473,-51.41143938103868,93241.41105062864,mobile,MacOS
3000474,-43.41482125893281,21480.31566680649,mobile,Windows
3000475,-8.324399688125325,36463.68508306421,mobile,MacOS
3000476,-19.918190014024972,15790.53945692346,mobile,MacOS
3000477,-54.886993020215854,51488.522852036214,mobile,iOS Device
3000478,-28.1300734027204,46597.67251877199,desktop,Windows
3000479,-41.37645012192384,90175.25608262251,desktop,nan
3000480,-50.76329512987511,93070.53240131619,mobile,nan
3000481,-80.76842272156495,38973.171709721915,desktop,MacOS
3000482,-53.60637365451091,49682.056358879956,desktop,nan
3000483,-75.41814129774254,89727.38866546718,mobile,nan
3000484,-8.515785014834535,80864.07296676109,desktop,nan
3000485,-66.4593186503653,1361.9748231202784,desktop,MacOS
3000486,-4.773598546662768,32685.89685417467,desktop,nan
3000487,-46.69447099052888,42755.64995167647,mobile,MacOS
3000488,-36.84556213238397,23741.91208463994,mobile,iOS Device
3000489,-45.70595555106722,20757.589973697937,desktop,iOS Device
3000490,-87.06193830332991,4740.666152972287,desktop,nan
3000491,-62.4178780992059,64693.602781906295,desktop,iOS Device
3000492,-90.08538877223761,26988.5187578334,desktop,MacOS
3000493,-37.70459558166183,6182.370664699996,desktop,iOS Device
3000494,-55.31258047995611,23866.9517422783,desktop,nan
3000495,-22.201502842906322,80389.48133077653,mobile,MacOS
3000496,-77.95295190006301,85297.42898300811,desktop,Windows
3000497,-83.5433941570665,48823.558274136965,desktop,MacOS
3000498,-59.36677690362322,42190.99637045993,mobile,iOS Device
3000499,-7.341461678161892,97807.51565667639,desktop,Windows
3000500,-28.957818498758826,20855.90129921892,desktop,MacOS
3000501,-58.10763752070813,22320.56900260624,desktop,Windows
3000502,-48.272783024568945,29894.850526603575,desktop,Windows
3000503,-91.57869888229017,18102.974509827643,mobile,Windows
3000504,-1.5424103623886936,38557.19422221447,desktop,MacOS
3000505,-33.3592695305081,91172.58847198563,mobile,iOS Device
3000506,-71.45959315365775,61919.436222228855,desktop,MacOS
3000507,-41.41916057847557,41782.7083126141,desktop,iOS Device
3000508,-89.0517633931006,93506.66866255026,mobile,MacOS
3000509,-3.416333119241642,5797.959015106409,desktop,MacOS
3000510,-82.5215012116634,21817.341612284275,mobile,MacOS
3000511,-35.196968194478586,57022.97190507414,mobile,iOS Device
3000512,-75.45455374610695,61939.70969612474,mobile,MacOS
3000513,-28.243861735146425,4916.193149698702,desktop,Windows
3000514,-22.317863275971888,40900.837032806085,desktop,MacOS
3000515,-32.65802710885673,65266.242518256404,desktop,Windows
3000516,-38.55005397448075,70108.98409393676,desktop,nan
3000517,-10.753090604798828,64175.85034911066,mobile,nan
3000518,-92.13732890102419,32735.75921173153,desktop,iOS Device
3000519,-66.90852342198048,10258.492236193042,desktop,iOS Device
3000520,-75.1712520369154,43284.132195514074,mobile,nan
3000521,-1.1986037934578349,13746.689299437492,mobile,MacOS
3000522,-61.06102203331265,94814.74219354604,desktop,MacOS
3000523,-26.73873007596012,48041.9157362402,mobile,MacOS
3000524,-31.52748361189954,32408.65826132989,mobile,nan
3000525,-78.79187625226223,76864.10304077111,mobile,Windows
3000526,-76.10023197884487,50296.91066564412,mobile,iOS Device
3000527,-71.87154364469659,31693.368377232557,mobile,Windows
3000528,-58.887272174062076,81384.80649668937,desktop,nan
3000529,-76.56749343494732,86848.06294911107,desktop,Windows
3000530,-98.03485172531522,67627.80846257902,desktop,MacOS
3000531,-12.060694319280458,5649.477818359062,desktop,MacOS
3000532,-3.439016861911597,57065.96513648668,desktop,Windows
3000533,-65.84296129684321,76566.19628773088,desktop,nan
3000534,-66.1493120574527,14513.798196274636,desktop,Windows
3000535,-99.2908187225629,23638.40438707573,mobile,MacOS
3000536,-31.97493116696259,88367.0154017455,desktop,MacOS
3000537,-17.456010425137123,2992.0504634543295,desktop,nan
3000538,-85.33916996399968,75519.98664477162,desktop,Windows
3000539,-84.03336506328492,47903.55595892787,mobile,MacOS
3000540,-20.991675002856226,45230.44372512108,desktop,MacOS
3000541,-38.370925164585536,1702.5567169938304,desktop,Windows
3000542,-95.5139442372283,82120.42486568278,mobile,Windows
3000543,-37.74530095377183,36622.66516302008,desktop,iOS Device
3000544,-69.1082277156234,54535.797498753745,desktop,nan
3000545,-63.127484452915404,68052.76794723028,mobile,nan
3000546,-23.026858170311982,70560.32806735366,desktop,Windows
3000547,-18.90648073273894,95642.02582378115,mobile,nan
3000548,-59.96433731601694,53602.6553704243,desktop,MacOS
3000549,-5.284706399364524,40572.23554646833,desktop,Windows
3000550,-59.35372820479278,95416.65902267909,desktop,Windows
3000551,-22.816396476989013,64568.913267526594,mobile,Windows
3000552,-51.61227354357409,30516.885271379007,mobile,iOS Device
3000553,-10.246767347791604,13519.960294953544,mobile,nan
3000554,-9.223875634982136,84412.89564505295,desktop,iOS Device
3000555,-91.25831921289162,36855.978676621,desktop,MacOS
3000556,-6.350666868977427,66386.50241507869,mobile,nan
3000557,-17.446515847958437,47610.825517223915,mobile,iOS Device
3000558,-20.86892856873331,20694.048199708795,desktop,Windows
3000559,-79.90886603144776,60566.974253426044,desktop,iOS Device
3000560,-19.488079124533513,7007.6238261175495,desktop,Windows
3000561,-14.986726531496316,41920.90352724803,desktop,iOS Device
3000562,-71.08496655458491,55114.879026703435,mobile,iOS Device
3000563,-4.77399216376763,44168.65043773933,desktop,iOS Device
3000564,-95.01398536008358,75118.5453498481,desktop,Windows
3000565,-85.00907467528603,82964.57049998593,desktop,iOS Device
3000566,-46.24188619484857,77353.06432928462,desktop,nan
3000567,-42.420752887769034,4842.481833368409,desktop,nan
3000568,-35.48499166990966,20218.74827415125,desktop,nan
3000569,-98.30308706845335,54124.14341711366,desktop,Windows
3000570,-3.963322537786979,93547.38200393632,mobile,Windows
3000571,-95.5411907265856,83660.72073015956,mobile,nan
3000572,-85.69380472765977,84410.91632682836,mobile,nan
3000573,-98.5985482473943,31017.611182207813,desktop,nan
3000574,-43.314156670590535,43515.34181079156,mobile,MacOS
3000575,-6.7733116079027695,47599.888784277806,desktop,nan
3000576,-33.405283391953574,16579.78675164113,desktop,iOS Device
3000577,-17.73425315195726,4075.744894201175,desktop,MacOS
3000578,-98.67187965414199,94743.38704659118,desktop,MacOS
3000579,-45.79847015202739,24830.545980687166,mobile,Windows
3000580,-54.04370224944781,24754.9414686395,desktop,iOS Device
3000581,-50.1032055779207,9254.526323107195,desktop,Windows
3000582,-92.7786814664812,92922.26744243408,mobile,Windows
3000583,-31.55646389306925,58393.97437903743,mobile,iOS Device
3000584,-49.677958514136556,67036.64885541004,mobile,Windows
3000585,-23.48511501387361,91246.1118390422,desktop,iOS Device
3000586,-51.47093659382846,35216.396721178164,mobile,iOS Device
3000587,-85.0618363773568,62529.22380267033,desktop,Windows
3000588,-35.174304592217794,4841.146018159859,desktop,nan
3000589,-82.76136378948337,19490.480294881803,mobile,Windows
3000590,-12.760543664518508,83293.33470390431,mobile,MacOS
3000591,-38.688376093075846,76910.06727749524,mobile,Windows
3000592,-84.27961164430458,35713.626454257545,desktop,iOS Device
3000593,-3.7661942518793126,38304.252149647036,desktop,MacOS
3000594,-48.16345366646794,53821.88892180437,desktop,iOS Device
3000595,-92.7101548128345,1023.8594638283204,desktop,nan
3000596,-37.31670955849328,24883.18926776476,desktop,nan
3000597,-74.68010929871897,21614.94905221323,desktop,MacOS
3000598,-19.630654812269754,25797.81172822658,mobile,nan
3000599,-18.217792643380932,80784.6784108107,desktop,nan
3000600,-2.1052644145338206,28687.711798097873,mobile,Windows
3000601,-49.813046897549626,19960.61088296467,mobile,Windows
3000602,-54.504312027226284,50922.08261851012,mobile,nan
3000603,-24.65243945535194,86698.85860090046,mobile,nan
3000604,-86.75293436580735,24893.62067991249,mobile,Windows
3000605,-45.30844862068758,8775.088036487072,desktop,nan
3000606,-45.375239986914906,36284.068849116804,desktop,nan
3000607,-91.05268771896128,75017.53063193281,desktop,iOS Device
3000608,-58.201591449308644,55518.363924784666,desktop,nan
3000609,-14.671520143279807,81862.5435878604,mobile,MacOS
3000610,-14.384637800533966,95999.62261331416,mobile,iOS Device
3000611,-90.0762335080319,79473.58519841009,mobile,MacOS
3000612,-90.92791172521692,60776.504805531586,desktop,nan
3000613,-73.73045229980647,49840.81721718567,desktop,Windows
3000614,-12.523393744600654,4966.8395484784,desktop,iOS Device
3000615,-87.1097414926501,98447.87590259008,desktop,Windows
3000616,-28.00031973725538,38964.63113492921,mobile,iOS Device
3000617,-89.88343803868968,16070.593177769813,mobile,Windows
3000618,-37.68621462521746,67004.17668424922,desktop,iOS Device
3000619,-64.39327008808553,29144.540620450472,desktop,iOS Device
3000620,-21.108603703413294,58992.04882217372,mobile,MacOS
3000621,-76.63095511746364,59090.02287661453,mobile,Windows
3000622,-36.079817061004015,45127.25226938405,mobile,MacOS
3000623,-76.4317465424115,83775.74293895921,mobile,MacOS
3000624,-28.633971688784627,27231.73909398886,desktop,Windows
3000625,-12.632196543925119,45414.626570155684,mobile,iOS Device
3000626,-87.31982008732399,54231.52073050618,mobile,MacOS
3000627,-13.340431140449653,66698.84735596266,mobile,Windows
3000628,-40.64247455857021,78613.21320005336,mobile,iOS Device
3000629,-87.2889509132976,40085.92100494735,desktop,MacOS
3000630,-57.2458144640288,64958.64746556301,desktop,MacOS
3000631,-83.91397065149022,15910.484353783393,desktop,MacOS
3000632,-29.965211113343045,93332.16195370538,desktop,iOS Device
3000633,-24.11318655820503,38922.82183567935,desktop,MacOS
3000634,-89.42034797272011,73222.62077566741,desktop,iOS Device
3000635,-49.386014730535564,3013.7671063355874,mobile,nan
3000636,-18.53749439740828,21313.527147575893,mobile,MacOS
3000637,-6.383695844900345,49221.17188803422,mobile,nan
3000638,-48.648213325823,87946.9943055023,mobile,Windows
3000639,-4.9720776388592896,53198.259845117034,desktop,MacOS
3000640,-46.43110295439702,93057.17774709403,mobile,Windows
3000641,-60.580950540009205,48895.892761696836,desktop,Windows
3000642,-15.179687144710456,49554.46057685904,mobile,Windows
3000643,-50.7017289541911,12854.932061552658,mobile,nan
3000644,-52.809748943547696,80462.96817106976,mobile,iOS Device
3000645,-50.96875105901717,25449.575834239185,desktop,nan
3000646,-15.321499813025468,90061.6364478592,mobile,nan
3000647,-16.805845831194787,91171.59781270921,desktop,Windows
3000648,-59.64800075597888,94387.70107554083,desktop,MacOS
3000649,-66.67001401294749,52502.81842120591,mobile,iOS Device
3000650,-50.80719759608707,68032.28469358079,desktop,Windows
3000651,-42.722749026289094,78073.07212610469,desktop,iOS Device
3000652,-76.1662789372003,13970.447246396094,mobile,nan
3000653,-20.60449152844093,60494.76230475223,mobile,iOS Device
3000654,-51.351723426757715,4395.4922290278555,mobile,iOS Device
3000655,-66.59544515800404,50259.04225548386,mobile,MacOS
3000656,-89.31790070360094,16329.425480402513,mobile,Windows
3000657,-76.1154839596393,19109.369670246386,mobile,iOS Device
3000658,-5.0718828244016265,37139.70910256755,desktop,iOS Device
3000659,-69.49003131804734,43811.279504933795,mobile,nan
3000660,-83.11407106329646,62694.07002868654,mobile,nan
3000661,-53.93272083450068,8368.413425413051,desktop,iOS Device
3000662,-69.29122566397513,50865.48436250702,mobile,Windows
3000663,-96.48407497288059,19079.88789505701,desktop,iOS Device
3000664,-67.68547827205828,57823.542328142445,mobile,iOS Device
3000665,-45.58913760605314,64103.05661385717,mobile,MacOS
3000666,-44.82876279800331,56114.21639873253,desktop,Windows
3000667,-64.34410788231114,74091.25553735245,mobile,MacOS
3000668,-55.26972437473994,34225.31517984923,desktop,Windows
3000669,-3.448208176523366,76745.55257167996,mobile,Windows
3000670,-62.26515227696884,43843.94108911118,mobile,Windows
3000671,-74.1773186740017,48934.26533393708,desktop,MacOS
3000672,-75.65329559332399,65162.11059884607,mobile,MacOS
3000673,-54.223538729586586,2817.480015923172,mobile,MacOS
3000674,-24.047985128305598,65745.42792060459,desktop,nan
3000675,-79.40118158115268,62239.92975813942,mobile,MacOS
3000676,-29.07038728592319,31674.86455857471,desktop,nan
3000677,-97.88501766505837,9493.634205049459,mobile,nan
3000678,-58.1067022016054,10002.609541391073,desktop,nan
3000679,-22.41349347972131,92399.15095153762,mobile,iOS Device
3000680,-66.12670442255686,69238.65280135788,desktop,iOS Device
3000681,-43.62628985546005,13583.1587633033,desktop,iOS Device
3000682,-79.50207671740893,36315.59376158173,mobile,nan
3000683,-25.80046088738277,59655.816396258044,mobile,nan
3000684,-94.77208967312404,83721.59880397422,desktop,Windows
3000685,-14.745735512449968,5322.431942587845,mobile,nan
3000686,-80.18036135783319,24426.680015530877,desktop,iOS Device
3000687,-12.560196829166927,89085.15003924262,mobile,nan
3000688,-64.74707586994828,1907.389468197832,mobile,nan
3000689,-27.731642552551335,20938.511176594853,desktop,Windows
3000690,-68.07747022138116,95943.39342132364,desktop,nan
3000691,-9.408832876535243,61726.78280569494,mobile,MacOS
3000692,-87.33628744816257,26905.46529711314,mobile,Windows
3000693,-82.14802107274014,7632.118345188913,mobile,nan
3000694,-50.696987484119774,3790.9427042749935,mobile,nan
3000695,-91.80615609618539,25229.7628840558,mobile,Windows
3000696,-80.40198152982381,88267.09613930214,desktop,nan
3000697,-5.623361778798568,42175.45177545344,mobile,iOS Device
3000698,-2.3510338852112795,72313.00354743331,mobile,MacOS
3000699,-62.37406706695781,91910.21850261581,desktop,MacOS
3000700,-7.671397898606429,41396.00569867884,desktop,iOS Device
3000701,-45.51753243265683,19936.459732702308,desktop,nan
3000702,-73.02575341262329,52194.67515483503,mobile,nan
3000703,-29.76012789194013,90900.28501892558,desktop,MacOS
3000704,-34.109819342514285,80633.06699963236,desktop,nan
3000705,-1.0874680891266593,7517.154492952224,desktop,MacOS
3000706,-73.49527125907167,69564.7072076806,desktop,MacOS
3000707,-32.794049733826455,57617.85472343642,mobile,iOS Device
3000708,-94.79762449705531,90838.85445829612,mobile,MacOS
3000709,-88.63539613032806,13125.660268179427,mobile,nan
3000710,-99.60816250489067,53869.575207261005,desktop,nan
3000711,-0.0539318940326865,88066.80665767734,desktop,Windows
3000712,-19.77263028525222,41592.35488743256,desktop,nan
3000713,-21.327698526645918,48717.496855553836,desktop,Windows
3000714,-49.02739247118203,7975.607089028871,desktop,MacOS
3000715,-69.993291709456,28536.22040444217,desktop,nan
3000716,-84.8735715537324,33126.15826772578,mobile,iOS Device
3000717,-71.53252611535363,94567.1224257438,mobile,iOS Device
3000718,-62.402877807086085,28984.068693574744,desktop,iOS Device
3000719,-24.368990301970598,46626.004791695545,mobile,MacOS
3000720,-46.03382110968476,67459.1379328637,desktop,MacOS
3000721,-92.25163734445174,17056.15386837986,desktop,Windows
3000722,-98.19709910410877,49157.79632704557,mobile,iOS Device
3000723,-89.76678204659369,74115.36490811485,desktop,Windows
3000724,-58.950128630262064,86818.66608967954,mobile,Windows
3000725,-6.680708295098171,62999.66819158024,desktop,nan
3000726,-36.25975187907784,67236.29801637784,desktop,nan
3000727,-19.81741001244849,13502.063785872328,mobile,iOS Device
3000728,-53.362540549545145,94631.87322738837,desktop,MacOS
3000729,-63.83339168049572,14124.833670963753,desktop,nan
3000730,-89.15996272833773,77692.62078099803,desktop,MacOS
3000731,-12.406697781379506,27216.815856053563,mobile,Windows
3000732,-21.683997097209712,93425.7212264239,desktop,Windows
3000733,-83.18819024022748,72275.99439757847,desktop,Windows
3000734,-48.77394361237395,75627.55758485853,desktop,Windows
3000735,-51.26251920787551,22686.85813292845,mobile,iOS Device
3000736,-37.49084473134714,44860.95768688092,mobile,Windows
3000737,-5.381310600873874,62163.506264339354,mobile,nan
3000738,-42.02285582375204,77227.3882024535,mobile,Windows
3000739,-45.97827332213814,11291.978215326568,mobile,MacOS
3000740,-94.9677067065336,96274.16632899831,desktop,nan
3000741,-93.7092523981976,89131.84638490104,mobile,MacOS
3000742,-81.26532086732111,27764.51045906285,mobile,MacOS
3000743,-96.75292283082517,82453.26406020086,desktop,iOS Device
3000744,-25.664710442998768,52314.06838094252,mobile,iOS Device
3000745,-27.666969600603693,46718.84167463984,desktop,MacOS
3000746,-86.39437655683571,32128.976475329135,mobile,MacOS
3000747,-16.39210992047191,58515.890076527656,desktop,Windows
3000748,-84.5213965153888,73259.02265265617,desktop,nan
3000749,-69.88244130026412,41682.35759131307,mobile,Windows
3000750,-75.1023100838635,63292.70010782092,mobile,iOS Device
3000751,-62.76929014269522,70231.97919437508,desktop,iOS Device
3000752,-74.53362341100382,71401.0598845133,desktop,Windows
3000753,-51.1049073561548,6144.643714986844,desktop,nan
3000754,-59.25921186453146,86115.03276282162,desktop,MacOS
3000755,-1.3430509220673486,46367.078161739744,desktop,Windows
3000756,-94.40736498717743,26979.19208792523,desktop,iOS Device
3000757,-85.78186236126484,24934.686240488478,desktop,nan
3000758,-94.71741060913975,48818.39717155109,mobile,iOS Device
3000759,-37.41588050176242,88796.32240742697,desktop,nan
3000760,-94.54907225862804,38456.410586582046,mobile,nan
3000761,-16.356026262387672,75222.84893157078,mobile,nan
3000762,-48.80613693180722,10585.054367734641,desktop,Windows
3000763,-47.29923754184663,48129.61351295512,desktop,Windows
3000764,-43.84054922878058,99176.92789888082,mobile,Windows
3000765,-82.91862936937892,77273.34247644136,desktop,nan
3000766,-80.23096968855124,21842.320355620686,desktop,nan
3000767,-68.11826771269953,50642.70589609316,mobile,iOS Device
3000768,-40.65035841781486,24128.851601208087,mobile,MacOS
3000769,-78.98822240597855,41546.53179898841,mobile,Windows
3000770,-88.36682728667388,78228.31834976151,desktop,nan
3000771,-2.9883113581567784,77351.25671374996,desktop,iOS Device
3000772,-97.80181851903771,23581.937412336127,mobile,iOS Device
3000773,-19.73025946639784,92300.10849733115,desktop,iOS Device
3000774,-21.196485042497798,59664.250093717856,mobile,Windows
3000775,-70.2785886154904,38612.504805239434,desktop,Windows
3000776,-86.43733839926865,50691.6224973052,mobile,MacOS
3000777,-85.43713532945766,60902.05409033663,desktop,iOS Device
3000778,-30.256838276280746,56429.16265273275,mobile,Windows
3000779,-35.71934089138263,49154.09851808164,desktop,iOS Device
3000780,-21.72543257486133,50988.34760485061,desktop,nan
3000781,-6.251882760089529,18464.77913236073,mobile,iOS Device
3000782,-30.8072636733408,81460.55752616326,desktop,MacOS
3000783,-84.41484634485565,54634.27167416052,desktop,Windows
3000784,-75.65573832345893,13976.906308765607,mobile,nan
3000785,-15.780626912688547,76849.55305669502,desktop,Windows
3000786,-79.06939241657915,93311.95385935773,desktop,nan
3000787,-92.74776830455185,94783.38302445925,desktop,iOS Device
3000788,-29.671994595774947,37532.755508706105,mobile,iOS Device
3000789,-59.7473644509858,14416.17048251465,mobile,MacOS
3000790,-7.9959947454096465,52321.56303667345,mobile,MacOS
3000791,-34.97449289063384,12148.313705572848,mobile,nan
3000792,-90.95810222083392,93464.7544327491,mobile,MacOS
3000793,-5.214343274633933,19174.383108159454,desktop,MacOS
3000794,-74.14427363597541,26023.820135165242,desktop,MacOS
3000795,-66.27875095937142,41257.016161612075,mobile,MacOS
3000796,-59.7739586316458,38933.28238735345,desktop,iOS Device
3000797,-94.87757035956868,79671.62634739101,desktop,MacOS
3000798,-50.34845777693951,46175.36523454527,desktop,iOS Device
3000799,-87.66815089247078,17906.05774033035,desktop,iOS Device
3000800,-59.902967331164824,27453.779653121335,mobile,Windows
3000801,-64.92902120079157,51402.22513356468,mobile,iOS Device
3000802,-22.71599165734966,15597.937825187355,desktop,iOS Device
3000803,-19.682948836726894,61553.911888955394,desktop,MacOS
3000804,-84.6587117610912,57008.983348563444,mobile,iOS Device
3000805,-63.34488126207738,71755.52932184351,desktop,nan
3000806,-62.66468389681683,93832.7569225574,desktop,MacOS
3000807,-84.85895560639149,91313.20154901441,desktop,MacOS
3000808,-20.154649494880942,94661.4861888143,mobile,MacOS
3000809,-29.277167166457673,25226.844105346394,mobile,Windows
3000810,-80.96182137029652,14024.965357296107,desktop,MacOS
3000811,-63.3278091406201,30925.393349148402,desktop,iOS Device
3000812,-89.41949751434858,89613.43210386514,desktop,nan
3000813,-37.179340290695606,97233.29398772534,desktop,MacOS
3000814,-87.86280754513803,86073.17015597713,desktop,MacOS
3000815,-1.4065831375082212,11891.754391626817,desktop,nan
3000816,-21.931792531213773,94795.37180791952,mobile,MacOS
3000817,-60.976145041600496,42912.44470772781,mobile,Windows
3000818,-42.14360677206456,1921.7187854730141,desktop,iOS Device
3000819,-8.865818378359123,44796.980334071166,mobile,nan
3000820,-44.59007196041739,5560.847797871292,desktop,nan
3000821,-82.55015136020448,54843.91419495064,desktop,Windows
3000822,-62.12966444188407,34516.84871626808,mobile,iOS Device
3000823,-15.685513497025454,47870.05842581083,mobile,Windows
3000824,-35.57869840103821,61703.865713568586,desktop,iOS Device
3000825,-34.92756156661997,87011.30848596421,desktop,Windows
3000826,-13.317851431151084,66528.25607072093,mobile,MacOS
3000827,-10.602694253749533,43970.837979339885,mobile,Windows
3000828,-8.020742822056377,82123.35751336614,desktop,nan
3000829,-90.51508067468438,90652.63161974009,desktop,nan
3000830,-45.58739980368991,12856.236676787525,desktop,nan
3000831,-25.949047878168145,53661.364777726354,mobile,Windows
3000832,-24.307315487298624,29166.68401450197,desktop,nan
3000833,-39.32837980299961,5659.058589817793,mobile,nan
3000834,-83.32126648163259,67186.12281628455,desktop,MacOS
3000835,-20.257944605833572,86414.30696846334,mobile,MacOS
3000836,-27.98886664850542,17127.36279326201,mobile,iOS Device
3000837,-91.38642284509638,81428.95210476615,mobile,iOS Device
3000838,-53.619017532562374,85486.17762015722,mobile,iOS Device
3000839,-82.60226004781964,91519.70382398186,desktop,Windows
3000840,-66.25229542870281,27263.22381951919,mobile,iOS Device
3000841,-98.19189077943146,90491.35345379903,mobile,Windows
3000842,-59.967013158924175,32745.612718906792,mobile,Windows
3000843,-45.012307884378956,55681.463332094776,desktop,iOS Device
3000844,-38.04174071729132,6000.239612395931,desktop,iOS Device
3000845,-33.650965487128985,5344.227748505617,desktop,Windows
3000846,-16.370868689754005,72316.94806048808,desktop,MacOS
3000847,-78.453709272427,45003.51781980132,desktop,nan
3000848,-87.9518177561532,26372.94516155254,desktop,nan
3000849,-14.846282810207441,19850.93610646611,mobile,nan
3000850,-84.338718510735,67325.39559506258,mobile,MacOS
3000851,-2.52399186638047,1039.7528585086475,mobile,Windows
3000852,-15.746177060136304,80783.22575048856,desktop,iOS Device
3000853,-49.91233941104009,8845.711006862952,mobile,Windows
3000854,-1.8578575077974762,19957.471875903826,mobile,Windows
3000855,-90.26232708919957,39237.40313460987,desktop,iOS Device
3000856,-69.69342388248984,49001.01523189426,mobile,MacOS
3000857,-36.177558495938854,36144.516465580244,desktop,nan
3000858,-64.99931315268213,32750.504333445097,mobile,nan
3000859,-7.162744801920823,96427.68519524565,desktop,Windows
3000860,-93.43739118221825,64516.38844309603,desktop,MacOS
3000861,-45.058816793903546,3319.8625813714325,desktop,nan
3000862,-40.91337326048855,43587.414935987006,mobile,MacOS
3000863,-34.72718762227758,87625.86127465306,mobile,iOS Device
3000864,-74.43337766681856,30844.16245465613,desktop,Windows
3000865,-63.54335724801356,10361.078132664436,desktop,Windows
3000866,-15.631947033502229,76080.09238740186,mobile,MacOS
3000867,-80.50572310298402,60995.36936167205,mobile,nan
3000868,-17.31321528266379,57460.938274823886,desktop,MacOS
3000869,-43.73445770972576,6304.079401133385,mobile,iOS Device
3000870,-23.78124888059179,14909.401969756216,mobile,nan
3000871,-28.639263373652852,62632.390225098265,mobile,nan
3000872,-79.24885046151209,21574.560304424744,desktop,MacOS
3000873,-43.11872635661271,50902.93789509401,desktop,iOS Device
3000874,-13.227684719490767,54943.28691690995,mobile,nan
3000875,-56.788376319807064,29067.211836823,desktop,Windows
3000876,-3.3409229776683276,94894.09039860779,mobile,iOS Device
3000877,-54.778489989828195,84403.94657672194,mobile,nan
3000878,-85.72143633321153,72514.97725564706,desktop,MacOS
3000879,-61.05653199223268,8721.3927745315,desktop,nan
3000880,-4.829759360946284,11506.871911592925,desktop,Windows
3000881,-68.02791506601457,49785.35324063061,mobile,iOS Device
3000882,-13.190184013293717,16910.621569907584,mobile,nan
3000883,-11.874931831811026,97848.28088941793,desktop,Windows
3000884,-64.98134756680389,16693.503168713534,desktop,nan
3000885,-91.67423419493679,49259.31571093343,desktop,nan
3000886,-27.54420908411818,37047.98462730904,mobile,iOS Device
3000887,-68.84877009860139,64299.2557239557,mobile,MacOS
3000888,-21.707638574242765,13774.604480053067,mobile,MacOS
3000889,-55.73451517395669,43601.326376196695,desktop,Windows
3000890,-51.47332576573784,28195.79824790722,desktop,Windows
3000891,-22.209059325146313,88887.40094249712,mobile,Windows
3000892,-61.76366689383721,5017.985501334813,desktop,iOS Device
3000893,-55.68726546770855,91459.02190663946,desktop,MacOS
3000894,-62.380953123037784,83466.41971674704,desktop,Windows
3000895,-63.265948472272,30459.50092764073,desktop,Windows
3000896,-47.405342309854056,79139.77481303336,mobile,nan
3000897,-19.120055549884924,4090.1424735360083,desktop,nan
3000898,-63.823168807743414,96719.68947904596,mobile,Windows
3000899,-47.57452794622633,53132.89931638914,mobile,nan
3000900,-32.92726745573992,31024.82158047908,desktop,nan
3000901,-73.05605536963449,36895.73804687303,mobile,nan
3000902,-72.24771950976074,7574.129992589239,mobile,iOS Device
3000903,-6.658687297654524,98945.60189016188,desktop,Windows
3000904,-27.646542666891136,4889.902569918553,mobile,Windows
3000905,-42.28133237766911,65835.80519163804,mobile,nan
3000906,-35.2279945579388,44830.85684293937,mobile,iOS Device
3000907,-97.07005568965816,94942.70560068279,mobile,nan
3000908,-38.18970344383031,25353.97429037272,mobile,iOS Device
3000909,-49.04911267757981,53676.59556986312,mobile,Windows
3000910,-45.425032022056435,48753.264649692544,mobile,nan
3000911,-64.05761731691828,70583.77796096004,mobile,Windows
3000912,-91.85261022870581,7733.0129632896305,desktop,iOS Device
3000913,-80.66607663879478,20185.12387231213,desktop,MacOS
3000914,-4.925528678732832,22241.917189192132,desktop,iOS Device
3000915,-59.1300437729066,74076.92472932728,mobile,MacOS
3000916,-53.33168441691358,19724.730936347267,mobile,Windows
3000917,-94.7290210146561,57775.68462520669,mobile,Windows
3000918,-96.24337704560195,22309.138229594417,desktop,nan
3000919,-28.281855295324235,86300.87005831387,desktop,MacOS
3000920,-46.19053358788887,94276.35999447422,desktop,iOS Device
3000921,-49.12940157837333,52330.8045192818,mobile,Windows
3000922,-75.68754695773313,35878.57953670865,desktop,MacOS
3000923,-25.524926837007783,24171.719726732415,desktop,iOS Device
3000924,-83.17634208915081,5928.319150781333,mobile,MacOS
3000925,-81.006525633898,27581.507543552045,desktop,iOS Device
3000926,-53.92878286517245,65769.34221458648,mobile,iOS Device
3000927,-71.3720137888059,53828.076199611874,desktop,iOS Device
3000928,-75.25370187668537,94460.08654981182,mobile,iOS Device
3000929,-35.476235544666835,40231.448986678355,mobile,MacOS
3000930,-34.902825478145544,69692.47089051106,mobile,MacOS
3000931,-17.54829302000708,49442.95200003702,mobile,nan
3000932,-58.22914330270241,51745.04537649696,mobile,MacOS
3000933,-92.69149089738498,27509.657145807632,desktop,MacOS
3000934,-72.63336150785423,46040.12690735797,mobile,nan
3000935,-1.999453680318311,47607.71470425802,mobile,MacOS
3000936,-40.37414247672979,70957.60965314446,mobile,iOS Device
3000937,-29.026291519897967,94123.35991942527,mobile,Windows
3000938,-99.26421703745855,33602.80647076792,desktop,Windows
3000939,-48.179426781747914,5177.846389548546,mobile,nan
3000940,-96.24713424681968,50133.21742456333,desktop,MacOS
3000941,-43.0769787908552,54901.67188276769,mobile,MacOS
3000942,-7.922915036392467,17675.61456205961,mobile,nan
3000943,-3.1580869499592126,76285.9960213306,desktop,Windows
