TransactionID,isFraud,TransactionAmt,ProductCD,card1,card2,addr1,P_emaildomain,id_01,id_02,DeviceType,DeviceInfo
3000259,0,2914.03729555285,H,9399,557,315,yahoo.com,-71.38649575416856,80962.53453536164,desktop,iOS Device
3000260,0,1352.2770881311374,H,6633,329,332,,-35.95527260067472,25388.47647698789,mobile,iOS Device
3000261,1,3989.8199121795687,C,6755,245,292,gmail.com,-68.58379361630278,7262.087480969279,mobile,iOS Device
3000262,0,1558.7061750286332,H,11825,469,150,hotmail.com,-4.2028933517545966,14039.243985429152,mobile,MacOS
3000263,0,2281.548543918188,W,5117,296,474,hotmail.com,-96.65764275644962,86015.75188442844,desktop,MacOS
3000264,0,67.98649414142217,R,2518,472,313,hotmail.com,-42.02071561670449,63744.54518998147,mobile,
3000265,0,371.5099700948488,R,17346,320,250,gmail.com,-83.34964529504849,26066.91517362769,desktop,Windows
3000266,0,1968.5428464693573,S,3600,522,374,hotmail.com,-28.777979482284135,55974.28670748996,mobile,iOS Device
3000267,0,2404.8947852384463,W,14237,159,437,,-82.41097165813379,53230.38262010969,desktop,Windows
3000268,0,3004.1025351153257,H,4554,197,175,gmail.com,-76.46167381016424,65888.16186562547,mobile,MacOS
3000269,0,1465.3962677594232,R,17193,270,319,yahoo.com,-50.56291889542419,24085.567887740017,desktop,MacOS
3000270,0,3477.9596117714477,W,16253,481,447,,-8.516505000312193,86575.89573224536,mobile,MacOS
3000271,0,4302.010761974131,R,17194,272,286,yahoo.com,-78.82856278520292,31627.487645921272,mobile,Windows
3000272,0,3901.4564345778153,H,2742,250,388,hotmail.com,-85.57599788818965,69719.03374364745,mobile,
3000273,0,207.69793848830216,R,2306,552,127,,-24.10231681459693,2596.339990849274,mobile,
3000274,0,2407.7296668165664,S,4849,449,478,gmail.com,-49.9380467666069,37893.05585952057,desktop,MacOS
3000275,0,533.6015903066926,S,13360,489,279,,-8.821488761822863,35819.27197792202,desktop,iOS Device
3000276,0,1217.804629154012,R,13768,539,352,yahoo.com,-85.33854428401577,54804.958429718434,desktop,Windows
3000277,0,4933.446340403061,W,14032,221,225,gmail.com,-35.40721069769607,8200.889915942455,mobile,MacOS
3000278,0,721.052759078551,W,5195,593,276,,-76.7120853848185,79223.00599888472,mobile,Windows
3000279,0,2499.451885722267,W,8619,207,136,,-84.32395713483606,22560.299374989285,mobile,Windows
3000280,0,3094.597114247414,R,10280,103,198,,-31.65705848427295,68026.74367331901,mobile,
3000281,0,3515.3002030150788,W,3642,192,197,,-40.63153800912668,80518.00020116523,mobile,MacOS
3000282,0,2802.646930599701,H,10369,506,226,gmail.com,-24.51725416376688,56625.8186679098,mobile,
3000283,0,58.75652862172646,S,15296,105,267,yahoo.com,-69.05374235538176,74347.43746547656,desktop,MacOS
3000284,0,1639.0419281375196,H,16438,387,179,,-55.20283436178101,66524.17090928555,desktop,Windows
3000285,0,2593.38110048971,W,16674,205,393,gmail.com,-59.45283236695816,36197.44991804876,desktop,
3000286,0,448.4538307327184,H,5757,245,432,yahoo.com,-1.591053603348584,81076.99536432297,desktop,Windows
3000287,0,1759.628386733812,W,3994,370,225,,-70.77510432606121,30175.43561866727,desktop,MacOS
3000288,0,175.68351286891917,R,16226,523,442,yahoo.com,-70.51827616532331,57550.0788574002,desktop,iOS Device
3000289,0,402.1067008035535,H,2271,477,409,yahoo.com,-64.54517911713927,74794.37617501241,desktop,
3000290,0,1990.6471482459644,R,2813,195,249,gmail.com,-43.54059187096785,38516.63507143825,desktop,
3000291,0,672.2516126748711,R,9475,556,115,yahoo.com,-74.76772557362548,30973.99315412508,mobile,Windows
3000292,0,2842.028832825175,C,5396,328,127,gmail.com,-8.47100596207261,46475.25500710945,mobile,Windows
3000293,0,3450.430195994956,W,10283,301,272,,-73.43144351337365,81978.38594056621,mobile,iOS Device
3000294,0,4004.9276285543233,S,14318,311,145,yahoo.com,-10.418426843980528,93062.25455142082,mobile,
3000295,0,1008.7497187816024,W,1082,105,427,yahoo.com,-89.65249363534153,54963.25787312912,mobile,MacOS
3000296,0,845.738085472758,S,2920,211,335,hotmail.com,-34.34372976003476,66485.15432704153,mobile,MacOS
3000297,0,531.7935232686573,W,8817,475,313,,-9.301448156175624,90424.0886016525,mobile,
3000298,0,3185.786945222747,R,12683,478,184,,-83.12505616017705,10756.138289881295,desktop,
3000299,0,3535.313875169637,H,12336,546,381,hotmail.com,-3.167303990074501,23975.77920875034,desktop,
3000300,0,167.61486267995377,H,16596,422,331,hotmail.com,-54.71166395844883,71181.10061890667,mobile,iOS Device
3000301,0,4681.699108756012,C,3093,205,184,gmail.com,-5.428489155897552,82550.70172931766,desktop,MacOS
3000302,0,269.3367054208473,S,13905,238,164,gmail.com,-32.317995636995306,85845.87380472722,desktop,MacOS
3000303,0,2711.0687131523414,S,9367,398,233,yahoo.com,-69.84131301264485,42095.610508638325,desktop,Windows
3000304,0,3548.211992060073,S,6285,500,250,yahoo.com,-81.16974750828936,9844.650326894816,desktop,Windows
3000305,1,4356.135927492967,R,11896,195,214,yahoo.com,-69.62649537749006,44340.36625266237,desktop,
3000306,0,3573.2937913408146,S,5937,487,163,yahoo.com,-90.6982590737325,23842.724430498325,mobile,Windows
3000307,0,4010.623134518261,H,17753,546,442,gmail.com,-85.61320336566702,29828.44904466579,desktop,iOS Device
3000308,0,1703.856460788602,R,13977,551,462,,-89.53395596535188,77454.48812691307,mobile,MacOS
3000309,0,4075.977317595096,W,8674,436,451,yahoo.com,-57.70564562584423,8477.1815165628,mobile,MacOS
3000310,0,409.77308345952895,S,4676,396,257,,-20.442162374241363,82930.54053058951,mobile,Windows
3000311,0,4475.135113742032,S,3426,566,176,yahoo.com,-85.86164457836598,43339.23949659274,desktop,
3000312,0,2742.485957007144,W,3962,488,245,hotmail.com,-86.96795668276641,60010.32917895891,mobile,Windows
3000313,1,4088.3158721128434,S,1859,515,442,yahoo.com,-35.65710504826693,9875.570892332222,mobile,
3000314,0,2267.068239746318,W,13048,313,324,yahoo.com,-80.28170180319337,34398.548757370685,mobile,iOS Device
3000315,0,3221.4526990306595,R,5138,553,412,yahoo.com,-90.23899618910085,9880.390982469731,mobile,MacOS
3000316,0,2636.749278071205,H,3424,390,202,gmail.com,-83.31514217944223,96192.82856522984,desktop,iOS Device
3000317,0,3660.631713559106,W,11409,121,446,hotmail.com,-7.626860412322387,80918.90328329879,mobile,MacOS
3000318,0,417.333610332642,C,5017,292,400,yahoo.com,-17.852874722380918,46503.642681289566,mobile,iOS Device
3000319,0,311.1568991129134,W,11451,567,187,yahoo.com,-64.59354376449059,23136.65228404344,mobile,Windows
3000320,0,1243.0451377106308,S,11278,249,470,,-34.41792326726072,93412.05541973536,mobile,iOS Device
3000321,0,806.1279537648098,R,11996,467,402,hotmail.com,-46.27243263319619,35115.06297697021,desktop,iOS Device
3000322,0,4360.199997295086,R,2134,346,267,yahoo.com,-32.2875736517436,16937.458737050103,mobile,Windows
3000323,0,1103.877796916641,W,6119,366,269,,-31.732884753724065,56753.27445694154,mobile,MacOS
3000324,0,4879.567626537465,H,6694,560,234,,-37.1265984940007,94433.6379141368,mobile,MacOS
3000325,0,1691.110000937823,C,5164,350,149,gmail.com,-73.38986314626914,1379.198759531935,mobile,Windows
3000326,0,918.7683992866096,R,6039,589,439,,-96.0993579237182,24574.35948214588,mobile,iOS Device
3000327,0,3950.595550640971,S,15631,102,446,yahoo.com,-54.44332180098912,93906.31640063036,mobile,iOS Device
3000328,0,3296.951799749372,S,11442,492,233,gmail.com,-10.90261153092962,17937.51071885904,desktop,iOS Device
3000329,0,2495.9966251011638,H,9252,415,446,gmail.com,-43.05027414814241,12211.101712342166,mobile,
3000330,0,2781.26411917878,R,2551,175,236,yahoo.com,-16.760895829809215,57448.53436418064,desktop,MacOS
3000331,0,3598.8168735785966,W,13625,186,344,hotmail.com,-0.8375657038771891,86322.53850618815,desktop,iOS Device
3000332,0,1149.989159243181,S,2629,369,208,,-83.63837958617238,48233.87195169869,mobile,MacOS
3000333,0,4981.706241123142,H,2361,324,412,gmail.com,-30.82223608580176,99461.86141176795,desktop,iOS Device
3000334,0,4874.217879112448,R,5370,117,386,hotmail.com,-32.570642629997536,68237.99825426129,mobile,Windows
3000335,0,3255.125174871215,R,6283,212,120,yahoo.com,-2.004455264172151,8333.415813834326,desktop,Windows
3000336,0,1005.7168301364342,R,8610,350,189,,-1.4399266047199717,99290.38103651557,mobile,MacOS
3000337,0,3404.338929732144,R,11558,332,395,,-31.33213882758706,41381.52944123885,desktop,MacOS
3000338,0,370.2700608060875,R,15924,428,211,gmail.com,-75.63852080178057,29452.85085070277,desktop,Windows
3000339,0,162.95598600697227,S,15839,378,400,,-20.14441618694009,56230.03917421067,mobile,
3000340,0,1295.8376136709562,H,12949,301,176,,-89.29708657889618,31126.45159026557,desktop,Windows
3000341,0,2318.4885541291883,R,11626,182,276,,-21.93006958283713,9559.29320489508,desktop,iOS Device
3000342,0,4342.679801987819,C,2993,224,442,,-8.980387585530352,1141.4059648384953,desktop,
3000343,0,3638.573658133877,C,1869,274,247,yahoo.com,-61.71666052315648,45508.75193910597,desktop,Windows
3000344,0,3716.105540787905,H,2014,168,200,hotmail.com,-36.93647050169196,83849.47880043264,desktop,
3000345,0,2133.211738895896,W,11103,146,345,yahoo.com,-56.98572679031737,57659.20337737758,mobile,
3000346,0,1736.215612809345,W,17986,471,216,yahoo.com,-56.22349450118716,99921.52259540065,desktop,
3000347,0,1861.483427293168,W,13013,355,191,gmail.com,-68.962911089188,29397.8179190728,desktop,MacOS
3000348,0,4938.371323042928,C,1690,314,127,,-23.787037954967545,28765.05141124548,mobile,Windows
3000349,0,210.1448651482876,W,17873,129,124,yahoo.com,-6.382343583349481,16815.196563160476,mobile,MacOS
3000350,0,4336.487165651019,S,11748,380,157,,-5.92491407655389,17242.295238268183,mobile,MacOS
3000351,0,2897.590288776243,R,9024,511,396,yahoo.com,-82.52187151250662,29233.47300499473,desktop,iOS Device
3000352,0,2198.6909417560564,C,17678,581,233,yahoo.com,-12.525635034343397,79491.16448207918,desktop,iOS Device
3000353,0,3629.0357254715314,H,6488,336,430,gmail.com,-26.25685585728779,90669.92227300834,desktop,
3000354,0,2438.478017709267,H,12035,347,348,hotmail.com,-74.71625993097108,97533.62980106044,desktop,
3000355,0,4368.381958027486,R,13855,467,137,hotmail.com,-93.27153870784856,23996.67575554881,mobile,iOS Device
3000356,0,4504.50230141618,C,3817,594,489,yahoo.com,-73.2002733115622,88248.45701579508,mobile,iOS Device
3000357,0,2114.3874250985427,W,5458,124,174,gmail.com,-8.779176321847444,33497.25383845637,desktop,Windows
3000358,0,1391.3707082029073,W,6307,173,241,,-36.68213251042277,12171.213907171556,desktop,
3000359,0,2965.828139680877,S,9933,305,421,,-27.89453391021281,87132.4676264964,desktop,
3000360,0,4562.693094627288,S,11659,589,267,yahoo.com,-74.28476488909041,63974.45782971824,desktop,iOS Device
3000361,0,1061.2043231382763,W,6738,593,358,hotmail.com,-28.06118444251797,17308.35871202511,mobile,Windows
3000362,0,3118.603251981779,H,6668,413,472,gmail.com,-97.18784937220762,43553.29449378725,mobile,iOS Device
3000363,0,3161.485498261677,H,15427,193,454,hotmail.com,-62.46786542269862,29438.511792829697,desktop,iOS Device
3000364,0,3668.233981852252,S,8697,474,324,,-37.32466514576688,73942.6623023095,mobile,MacOS
3000365,0,666.5227487850265,R,17446,226,251,hotmail.com,-85.39034344586798,45888.20683180254,desktop,
3000366,1,3581.966573763622,W,8829,524,118,,-17.699642555306525,98938.71456553212,desktop,Windows
3000367,0,4546.072278121548,S,11751,124,245,gmail.com,-76.49687011880813,6419.753243699917,mobile,MacOS
3000368,0,906.6187132625074,S,14450,433,340,gmail.com,-34.77188871815538,36146.51134748842,desktop,
3000369,0,1195.341191370149,W,8352,454,471,yahoo.com,-59.48028574246703,48708.116543887765,mobile,iOS Device
3000370,0,4857.261519267781,W,14516,215,480,yahoo.com,-40.39564045223528,50810.221920083655,desktop,Windows
3000371,0,913.074994020354,H,9326,147,443,hotmail.com,-89.25494473710918,32277.64641617804,mobile,
3000372,0,4273.3816159142,R,4644,325,336,gmail.com,-98.30872000783928,73194.78466065924,desktop,iOS Device
3000373,0,2466.4665036756937,R,9003,365,134,gmail.com,-9.04355726196988,87599.96027540849,mobile,MacOS
3000374,0,1243.6830612718534,W,4278,198,289,yahoo.com,-73.03699912328172,93933.21089580844,desktop,Windows
3000375,0,4355.042007349832,C,8296,558,100,,-18.03229972195409,80704.2443031531,desktop,
3000376,0,2232.0732224633007,S,4074,110,252,hotmail.com,-0.0649699527799754,85207.43953335335,mobile,MacOS
3000377,0,2578.938596109154,S,14261,184,225,hotmail.com,-78.85687420010888,55503.98476137956,desktop,iOS Device
3000378,0,1802.5745133048308,W,12173,504,444,yahoo.com,-73.48292588166444,82762.93441625465,mobile,iOS Device
3000379,0,2968.824748660288,C,9312,313,499,gmail.com,-33.714021236533426,31046.88700564727,mobile,
3000380,0,825.9841241992636,H,2637,272,325,yahoo.com,-3.4551365399378824,40449.39744881223,desktop,iOS Device
3000381,0,1961.496867892286,W,14652,490,320,yahoo.com,-8.418565180925611,32374.388368035885,desktop,Windows
3000382,0,4847.367488453085,W,6103,308,310,yahoo.com,-49.71244799344151,47271.34620934462,desktop,
3000383,0,1298.0858291786265,S,3032,547,124,yahoo.com,-20.48897174732754,29272.382007625,desktop,MacOS
3000384,0,3287.115956061048,W,3761,481,115,,-86.42541469000989,96199.53278319024,mobile,
3000385,0,1632.6984204812277,W,16195,163,281,,-2.256181579598774,31971.618172561142,desktop,
3000386,0,3869.630897176137,W,17625,357,428,gmail.com,-3.564676596401356,10706.409272983045,desktop,MacOS
3000387,0,663.0595669845657,S,3668,431,228,yahoo.com,-83.62710421208291,53154.89943899093,desktop,iOS Device
3000388,0,4849.4070149419385,H,15638,220,141,,-70.05768751968934,6652.8087660724605,mobile,MacOS
3000389,0,2274.40981150436,H,16954,397,435,gmail.com,-89.9845002493233,11943.773464549471,desktop,Windows
3000390,1,1187.891812098855,W,13356,565,335,yahoo.com,-72.82824011018204,22719.549530428383,mobile,iOS Device
3000391,0,376.7487691767632,S,1195,153,459,hotmail.com,-18.404421058479343,46970.674738332025,desktop,
3000392,0,857.0919463868283,H,3187,430,133,,-62.16843928347405,43891.84229859376,mobile,iOS Device
3000393,0,2603.672003294528,H,12707,371,444,gmail.com,-91.16030328532416,80169.49433827633,desktop,iOS Device
3000394,0,1691.6458503921187,H,3330,340,480,hotmail.com,-65.77744752210955,74207.99073452722,desktop,Windows
3000395,0,4146.127995754221,S,4606,342,144,yahoo.com,-1.8616665758719928,43205.51110507943,mobile,iOS Device
3000396,0,2160.1287430724115,S,1060,117,233,yahoo.com,-37.03164047407971,34036.71654998736,desktop,iOS Device
3000397,0,1251.0842202122733,W,15387,582,120,yahoo.com,-58.38390535938422,32330.40962208836,desktop,iOS Device
3000398,0,3089.55348315411,R,4927,286,221,,-83.346148650273,77625.51364210689,desktop,
3000399,0,3536.8183122583746,H,7296,445,169,gmail.com,-1.382320271630519,6155.1682159057045,mobile,iOS Device
3000400,0,843.5391204257398,R,14622,243,451,hotmail.com,-17.91509907368713,2269.343301549977,desktop,MacOS
3000401,0,846.4198892787051,S,15125,361,460,gmail.com,-71.85226975490806,79758.89480073816,mobile,iOS Device
3000402,0,192.99042039837943,S,3591,540,147,,-92.99313042788106,48237.49122291588,mobile,Windows
3000403,0,3684.646055177546,S,13127,463,138,gmail.com,-94.3374442622442,13957.23271680402,mobile,iOS Device
3000404,0,3322.384592832808,R,16748,590,386,,-87.96218504944662,24321.027524855625,desktop,iOS Device
3000405,0,2378.408069991571,S,7121,530,109,yahoo.com,-41.92314163855784,93317.89135664087,mobile,
3000406,0,4222.4105403562935,W,2200,338,129,hotmail.com,-7.123657879450761,86090.7945868649,mobile,MacOS
3000407,0,4030.2940632207656,S,16721,403,343,yahoo.com,-50.325657199401554,71268.71997217328,desktop,iOS Device
3000408,0,2930.918278339793,C,12087,397,373,gmail.com,-15.705451754380276,48740.297803395326,mobile,MacOS
3000409,0,4342.673689761161,R,7972,175,187,yahoo.com,-55.411338014019215,52512.03899294719,mobile,Windows
3000410,0,1037.1476380834736,C,1136,287,343,hotmail.com,-29.141645423217483,97549.2089931119,desktop,
3000411,0,568.4789007946621,S,16346,432,480,yahoo.com,-26.81272627134992,96611.27394454445,desktop,MacOS
3000412,0,1356.050561469778,W,1661,487,428,hotmail.com,-82.60362940966613,22311.635532797594,mobile,
3000413,0,294.8634118856811,H,3472,586,114,hotmail.com,-63.87839410241882,81299.35206422649,desktop,iOS Device
3000414,0,2660.53594472515,S,1086,345,103,yahoo.com,-36.26978434619761,20527.02395053466,desktop,Windows
3000415,0,4683.662404551857,W,11704,229,290,,-92.93033918156338,22140.21031051119,desktop,
3000416,0,206.32426793586316,R,7219,573,267,gmail.com,-63.84598122370434,67933.2103822931,mobile,iOS Device
3000417,0,619.3284709100337,C,17322,414,108,,-46.52005337188076,41095.10876016729,mobile,MacOS
3000418,0,2266.473151134342,C,15749,510,208,,-0.3775506955361294,93222.8963035455,desktop,Windows
3000419,0,4670.036337464246,C,7968,382,236,yahoo.com,-52.54664373775593,9811.963754704871,mobile,Windows
3000420,0,1587.618963833985,R,14596,178,253,gmail.com,-18.394324288567645,51641.03844013981,desktop,MacOS
3000421,0,2541.1016953550784,W,2700,171,487,gmail.com,-56.793271493338224,91933.631513869,desktop,MacOS
3000422,0,217.44856666145657,R,3700,362,308,,-20.360927738029105,90507.252387471,desktop,Windows
3000423,0,750.2325728008234,C,12821,290,371,yahoo.com,-40.45851983798916,16496.392128158383,desktop,
3000424,0,4933.284313564646,S,6520,466,242,gmail.com,-11.34045584976016,37297.13230954919,desktop,Windows
3000425,0,4825.942295215868,H,12510,474,198,,-58.90574476498901,62293.01860462293,mobile,MacOS
3000426,0,34.65050486270398,R,4687,529,476,gmail.com,-39.56955801785212,16780.093592368816,mobile,
3000427,0,4759.540809261963,R,17980,162,407,yahoo.com,-36.99813193811726,96834.19503252814,mobile,iOS Device
3000428,0,3199.208489699347,W,9837,587,168,yahoo.com,-58.26170581995267,91560.18354403836,mobile,Windows
3000429,0,4340.912289654911,W,15955,479,346,yahoo.com,-85.56879563125185,17528.06772441245,desktop,MacOS
3000430,0,2279.151879612957,R,12281,111,360,gmail.com,-90.64405930876644,12994.390664837556,desktop,iOS Device
3000431,0,2582.8241826104586,C,14917,240,375,hotmail.com,-98.3328449400367,9455.439798018264,mobile,Windows
3000432,0,2449.344435482032,H,5757,353,178,gmail.com,-12.64657357547854,91034.92273962648,mobile,Windows
3000433,0,3337.652645155061,W,14045,142,245,hotmail.com,-76.35250877613055,20168.757169750617,desktop,
3000434,0,706.8597612340014,C,9912,116,210,yahoo.com,-78.84932507182319,42212.20792589112,desktop,MacOS
3000435,0,159.568213464663,S,5733,162,357,,-26.396459957393446,45436.2851995483,desktop,iOS Device
3000436,0,1546.5704085400428,W,8081,352,192,hotmail.com,-67.99838869126083,60302.09337714319,mobile,Windows
3000437,0,3526.3570060558677,C,9690,564,112,yahoo.com,-49.39553075881634,8101.799030995071,desktop,
3000438,0,1017.2487260935123,C,2673,475,359,yahoo.com,-83.74889347025437,23449.10312265108,desktop,iOS Device
3000439,0,3370.4278422913376,H,15318,391,208,hotmail.com,-4.02542785380308,93217.54830497368,mobile,iOS Device
3000440,0,4849.86111007528,H,12171,568,429,,-14.841859998276265,90932.60061958838,mobile,Windows
3000441,1,478.56457178919777,S,14545,107,288,yahoo.com,-13.621037703499669,78347.77409316353,mobile,iOS Device
3000442,0,3366.28456994338,C,12803,424,194,hotmail.com,-59.32262514279948,2920.723316203328,desktop,Windows
3000443,0,2224.31359432981,C,3294,189,204,,-23.763878629282715,33373.670081114105,desktop,
3000444,0,4342.029849343752,H,4630,307,107,,-85.61238446102199,63167.91479894787,mobile,
3000445,0,893.9774493424557,W,16093,391,166,yahoo.com,-99.13809974082196,28243.83096557409,desktop,iOS Device
3000446,1,3466.203501608561,W,17530,383,290,gmail.com,-98.0027067421972,91049.08281032396,desktop,Windows
3000447,0,4192.19529534407,R,15453,217,465,gmail.com,-41.33982625954396,63755.05672141175,desktop,MacOS
3000448,0,4723.624955175376,H,13174,448,355,yahoo.com,-54.46050947520592,8118.765014328114,mobile,
3000449,0,3419.4076611653327,R,4453,274,108,,-48.198465109148025,90991.5532947346,mobile,Windows
3000450,0,2490.9020724020525,H,5507,175,216,yahoo.com,-99.25368595827806,95818.89915944602,desktop,Windows
3000451,0,3093.057728604057,S,11602,200,366,hotmail.com,-57.73133803425743,8693.529420780824,desktop,Windows
3000452,0,4345.835872548804,C,6628,513,198,gmail.com,-28.19318387991392,53703.663251270176,desktop,iOS Device
3000453,0,2857.3426357277604,S,9328,250,397,hotmail.com,-55.73062980325641,31033.063939202875,desktop,MacOS
3000454,0,161.63142788721592,H,16534,499,496,yahoo.com,-26.778079368777767,39891.068571658834,mobile,iOS Device
3000455,0,4655.433990579819,C,4552,369,263,yahoo.com,-76.69810356031653,18785.47057757885,mobile,
3000456,0,3450.7384876474903,W,17402,557,475,,-18.685799551827458,58229.13809922884,desktop,iOS Device
3000457,0,3385.80179502846,W,3242,170,240,,-41.15687595465477,95839.95597164016,desktop,Windows
3000458,0,1086.2190104646088,R,15665,592,367,,-78.92369005700938,50804.18742688929,mobile,iOS Device
3000459,0,3297.8384964609595,H,6097,279,136,hotmail.com,-76.3279524146167,9208.543558053634,desktop,Windows
3000460,0,1975.3833842142508,H,9640,223,173,,-37.1969535430463,62380.13201426343,mobile,MacOS
3000461,0,3259.652555437045,W,2948,480,172,yahoo.com,-17.006040678755667,34682.076450674445,desktop,iOS Device
3000462,0,541.8992212368737,S,6618,392,407,,-58.43722179708448,85736.59376953848,mobile,iOS Device
3000463,0,3292.6480699691497,C,5236,384,298,gmail.com,-74.16995708724077,44033.13668333055,desktop,iOS Device
3000464,1,4997.074491595627,S,2920,294,229,,-13.29883930893996,20091.12128528232,desktop,Windows
3000465,0,250.57807391417455,S,12169,498,345,hotmail.com,-33.0731708249165,19919.45664642335,mobile,Windows
3000466,0,4886.099179264374,W,5188,327,411,gmail.com,-55.19145127169235,77107.65389139488,mobile,iOS Device
3000467,0,2040.4707240071243,W,13207,530,159,gmail.com,-51.209980472069816,27293.17223242863,desktop,iOS Device
3000468,0,4355.059717182923,W,1238,529,378,gmail.com,-79.57435320636036,76956.10602176307,desktop,MacOS
3000469,1,3914.103565450785,R,1204,535,202,hotmail.com,-37.319736993515605,21382.84376589334,mobile,MacOS
3000470,0,2839.411142323472,S,11799,374,395,yahoo.com,-64.12574894571114,32846.95050142963,mobile,
3000471,1,3694.8615541641193,H,6552,560,419,,-0.4354823325650727,47083.21027153024,desktop,MacOS
3000472,0,4393.792650893726,C,5927,205,440,gmail.com,-51.98164847381121,94376.38911965162,desktop,MacOS
3000473,0,2026.6602050386543,R,12164,120,250,gmail.com,-51.41143938103868,93241.41105062864,mobile,MacOS
3000474,0,1641.895476200561,H,5390,163,256,gmail.com,-43.41482125893281,21480.31566680649,mobile,Windows
3000475,1,3341.290993962288,S,16641,264,305,yahoo.com,-8.324399688125325,36463.68508306421,mobile,MacOS
3000476,0,4041.15125028688,W,7160,126,278,yahoo.com,-19.91819001402497,15790.53945692346,mobile,MacOS
3000477,0,3813.8028225353128,S,16810,410,296,hotmail.com,-54.886993020215854,51488.52285203621,mobile,iOS Device
3000478,1,3991.0901078045854,C,6126,599,322,yahoo.com,-28.1300734027204,46597.67251877199,desktop,Windows
3000479,0,2183.5607409165355,R,1816,384,188,,-41.37645012192384,90175.25608262252,desktop,
3000480,0,4090.992738713358,R,14414,247,386,hotmail.com,-50.76329512987511,93070.5324013162,mobile,
3000481,0,609.8431862993361,C,1192,380,375,hotmail.com,-80.76842272156495,38973.17170972192,desktop,MacOS
3000482,0,2727.0005988246394,H,4645,425,335,,-53.60637365451091,49682.05635887996,desktop,
3000483,0,38.73571588562663,H,13816,418,282,,-75.41814129774254,89727.38866546718,mobile,
3000484,0,1629.6832912023488,R,7314,263,308,,-8.515785014834535,80864.07296676109,desktop,
3000485,0,1838.6430590082757,R,8374,485,229,hotmail.com,-66.4593186503653,1361.9748231202784,desktop,MacOS
3000486,0,1986.9017311301843,W,4700,505,252,hotmail.com,-4.773598546662768,32685.89685417467,desktop,
3000487,0,3480.3813613824123,H,11655,323,112,hotmail.com,-46.69447099052888,42755.64995167647,mobile,MacOS
3000488,0,1948.904925339025,C,16129,371,221,,-36.84556213238397,23741.91208463994,mobile,iOS Device
3000489,0,2248.981176886428,H,10359,245,458,,-45.70595555106722,20757.589973697937,desktop,iOS Device
3000490,0,1195.345213062894,W,4893,552,319,gmail.com,-87.06193830332991,4740.666152972287,desktop,
3000491,0,1872.526440230407,R,7811,537,205,yahoo.com,-62.4178780992059,64693.602781906295,desktop,iOS Device
3000492,0,1144.0754400431258,R,10288,455,474,gmail.com,-90.0853887722376,26988.5187578334,desktop,MacOS
3000493,0,375.24765960453374,W,1504,129,169,,-37.70459558166183,6182.370664699996,desktop,iOS Device
3000494,0,3021.208480973076,C,10813,144,294,hotmail.com,-55.31258047995611,23866.9517422783,desktop,
3000495,0,3344.381864789531,R,15671,374,285,,-22.20150284290632,80389.48133077653,mobile,MacOS
3000496,0,3101.2568265879763,S,11738,570,198,yahoo.com,-77.95295190006301,85297.42898300811,desktop,Windows
3000497,0,2322.8352785648563,R,12186,133,181,gmail.com,-83.5433941570665,48823.558274136965,desktop,MacOS
3000498,1,1905.1310430943568,S,7773,240,174,gmail.com,-59.36677690362322,42190.99637045993,mobile,iOS Device
3000499,1,4318.034911363408,W,4816,526,473,hotmail.com,-7.341461678161892,97807.5156566764,desktop,Windows
3000500,0,2600.218107829728,W,1717,417,439,gmail.com,-28.957818498758822,20855.90129921892,desktop,MacOS
3000501,0,2401.1175693723576,R,12676,473,291,gmail.com,-58.10763752070813,22320.56900260624,desktop,Windows
3000502,0,137.95390837411406,H,5434,320,424,,-48.27278302456895,29894.85052660357,desktop,Windows
3000503,0,1712.82665985452,S,6057,455,313,gmail.com,-91.57869888229015,18102.974509827643,mobile,Windows
3000504,0,1907.1761377414268,C,5994,121,414,gmail.com,-1.5424103623886936,38557.19422221447,desktop,MacOS
3000505,0,2000.1256766755332,R,5234,279,481,gmail.com,-33.3592695305081,91172.58847198564,mobile,iOS Device
3000506,0,2905.060122444388,C,4764,535,466,hotmail.com,-71.45959315365775,61919.436222228855,desktop,MacOS
3000507,0,2672.676708167124,R,12181,466,417,hotmail.com,-41.41916057847557,41782.7083126141,desktop,iOS Device
3000508,0,3043.4464130392885,H,5637,519,243,,-89.0517633931006,93506.66866255026,mobile,MacOS
3000509,0,3826.76747509522,H,3104,428,483,gmail.com,-3.416333119241642,5797.959015106409,desktop,MacOS
3000510,0,4066.798836193306,H,10447,330,315,hotmail.com,-82.5215012116634,21817.341612284275,mobile,MacOS
3000511,0,3593.434150370207,H,11674,598,460,hotmail.com,-35.196968194478586,57022.97190507414,mobile,iOS Device
3000512,0,4778.063242815124,W,9385,502,423,,-75.45455374610695,61939.70969612474,mobile,MacOS
3000513,0,100.98058755504454,W,12999,137,114,yahoo.com,-28.243861735146425,4916.193149698702,desktop,Windows
3000514,0,986.932148560895,S,4719,169,316,gmail.com,-22.317863275971888,40900.837032806085,desktop,MacOS
3000515,0,47.73874614092918,C,3581,215,134,hotmail.com,-32.65802710885673,65266.2425182564,desktop,Windows
3000516,0,3240.898823631469,R,3763,338,282,,-38.55005397448075,70108.98409393676,desktop,
3000517,0,4491.172439260435,R,6991,434,369,,-10.753090604798828,64175.85034911066,mobile,
3000518,1,1224.9766599157333,W,11531,540,457,,-92.1373289010242,32735.75921173153,desktop,iOS Device
